Source_Module,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
turquoise,BP,GO:0010639,negative regulation of organelle organization,80/2868,365/18888,0.219178082,1.443457328,3.619781969,0.000352654,0.002954411,0.002006893,TERF1/HSPA1A/MUL1/CAPZA1/LIMA1/MET/SMAD4/ANKRD27/HNRNPA1/MAPRE1/FLII/NDC80/TMOD2/TMOD3/TWF1/PRKN/SHANK3/RNF41/SWAP70/PPFIA1/TACSTD2/MAD2L1/SRC/GPX1/AKT1/BMP4/PFN2/STMN1/NAA10/VAT1/ZWINT/RDX/IAPP/KAT2A/PFN1/F11R/PFN4/MAD2L1BP/NUBP1/USP10/WAS/TWF2/TMOD4/DMTN/RAB7A/PRRT2/ADD2/SCFD1/VIL1/HDAC6/ARHGAP6/ZNF207/GDI2/RAD50/CORO1B/CAPZA2/CDC20/TERF2/WASF2/NUF2/INPP5K/STN1/LMNA/RPS6KA2/SSH3/TBC1D4/WDR44/LILRB2/XRN1/TERF2IP/SSH2/LCMT1/BCL2L1/SPTAN1/PPIF/CCNB1/MDM1/SNCA/CAV3/TNKS,80
turquoise,BP,GO:0044090,positive regulation of vacuole organization,11/2868,24/18888,0.458333333,3.018479777,4.186517754,0.00035373,0.002954411,0.002006893,ELAPOR1/PIP4K2A/SH3GLB1/PIP4K2B/RALB/LRSAM1/PIP4K2C/SNX18/ULK1/SNX4/GRN,11
turquoise,BP,GO:0046039,GTP metabolic process,11/2868,24/18888,0.458333333,3.018479777,4.186517754,0.00035373,0.002954411,0.002006893,GNAI3/NME4/RAB23/RHOQ/NME7/GTPBP1/EFL1/NME2/IMPDH1/IMPDH2/NME1,11
turquoise,BP,GO:0070841,inclusion body assembly,11/2868,24/18888,0.458333333,3.018479777,4.186517754,0.00035373,0.002954411,0.002006893,BAG3/HSPA1A/DNAJB2/DNAJB6/PRKN/HSPA1B/DNAJB8/HSPA2/VCP/HDAC6/DNAJB1,11
turquoise,BP,GO:0046634,regulation of alpha-beta T cell activation,32/2868,115/18888,0.27826087,1.832563216,3.789126524,0.000353784,0.002954411,0.002006893,PNP/BRD4/CBFB/SYK/CLEC4G/EBI3/VSIR/JAK2/BRD2/LOXL3/HSPH1/ARG2/BATF/MAPK8IP1/IL2RG/PRKCZ/ASCL2/IFNG/IL2/NLRP3/TARM1/CD28/PRKCQ/CCL19/ANXA1/CD83/IL23R/TYK2/CD86/CD3E/RIPK2/RHOA,32
turquoise,BP,GO:0009263,deoxyribonucleotide biosynthetic process,8/2868,14/18888,0.571428571,3.763299462,4.376226612,0.000355006,0.002954411,0.002006893,SHMT1/GUK1/RRM2/TBPL1/ADK/DTYMK/DUT/RRM2B,8
turquoise,BP,GO:0009265,2'-deoxyribonucleotide biosynthetic process,8/2868,14/18888,0.571428571,3.763299462,4.376226612,0.000355006,0.002954411,0.002006893,SHMT1/GUK1/RRM2/TBPL1/ADK/DTYMK/DUT/RRM2B,8
turquoise,BP,GO:0046385,deoxyribose phosphate biosynthetic process,8/2868,14/18888,0.571428571,3.763299462,4.376226612,0.000355006,0.002954411,0.002006893,SHMT1/GUK1/RRM2/TBPL1/ADK/DTYMK/DUT/RRM2B,8
turquoise,BP,GO:1900025,negative regulation of substrate adhesion-dependent cell spreading,8/2868,14/18888,0.571428571,3.763299462,4.376226612,0.000355006,0.002954411,0.002006893,TACSTD2/GBP1/AP1AR/DMTN/ACTN4/EFNA5/ITGB1BP1/POSTN,8
turquoise,BP,GO:1990173,protein localization to nucleoplasm,8/2868,14/18888,0.571428571,3.763299462,4.376226612,0.000355006,0.002954411,0.002006893,CCT5/CCT8/CCT7/TCP1/WRAP53/CCT6A/CCT2/CCT3,8
turquoise,BP,GO:0015980,energy derivation by oxidation of organic compounds,75/2868,338/18888,0.221893491,1.461340398,3.621159767,0.000361564,0.003004952,0.002041225,NDUFS4/MRAP2/ADGRF1/PYGL/MDH2/SHMT2/UGP2/AKT1/SCO2/ACADM/PFKM/COX5A/CS/IDH1/PPP1R2/ACADVL/PPP1CC/PARK7/ACO1/DLAT/COQ9/NDUFA2/GFPT1/PNPT1/NDP/PDHB/SDHB/BLOC1S1/NDUFB6/PID1/GFPT2/DLST/GSK3B/PYGB/VCP/PDHA2/POMC/SDHAF2/GYG1/NDUFB7/ACO2/PRDM16/PPP1CA/INPP5K/MTFR1L/IFNG/ATP5F1A/C2orf69/OGDHL/PASK/SLC25A33/NDUFV3/IDE/ATP5F1E/SUCLA2/GSK3A/INSR/MDH1/NR1D1/PPIF/CCNB1/AKT2/BID/TNF/DNAJC15/NDUFV2/ATP5PF/DNAJC30/SURF1/COX7A1/SNCA/COX6C/ATP5PO/COX7A2L/RHOA,75
turquoise,BP,GO:0050000,chromosome localization,33/2868,120/18888,0.275,1.811087866,3.771284862,0.000365028,0.003025635,0.002055274,TERF1/VPS4A/MAPRE1/CHMP3/VPS4B/NDC80/TTL/CHMP2B/CHMP2A/RAB11A/CHMP1B/CHMP1A/ZWINT/CHMP6/CHMP4A/SIRT2/NDEL1/ZNF207/KAT5/CHMP4B/CHMP4C/CHMP5/CENPQ/NUF2/LMNA/KIF18A/CHMP7/KPNB1/CCNB1/RMDN1/NUDC/ABRAXAS2/CDC42,33
turquoise,BP,GO:0072655,establishment of protein localization to mitochondrion,33/2868,120/18888,0.275,1.811087866,3.771284862,0.000365028,0.003025635,0.002055274,BAG4/PRKN/ABLIM3/RALA/AKT1/LMAN1/SH3GLB1/FIS1/RAC2/TIMM8A/ATP5IF1/FZD5/TOMM20/UBL5/HAX1/RNF31/TIMM10B/TIMM10/BCAP31/HSP90AA1/HSPD1/TOMM34/DNAJA1/NPEPPS/HTRA2/PRKAA1/GSK3A/AIP/UBE2L3/BID/GRPEL1/DNAJC15/TIMM50,33
turquoise,BP,GO:0050890,cognition,72/2868,322/18888,0.223602484,1.472595442,3.619079297,0.000371026,0.003071242,0.002086254,UBE3A/ADGRF1/TNR/PLCB1/MUSK/RPS6KB1/PRKAR1B/THRA/TMOD2/PRKN/SHANK3/ARL6IP5/HTR2A/BDNF/ADGRB3/SRC/BRAF/CHMP2B/GATM/ARF4/MECP2/KAT2A/IFT20/ARC/SPECC1/CHST10/PPP1R9B/NEUROG1/NTAN1/MEIS2/RIC8A/UBA6/PRKAR2B/DDHD2/PRKCZ/AAAS/PICALM/TSC1/GPR158/SLC6A4/ELAVL4/MAPK1/APP/ZNF385A/GRIN1/EP300/SLC7A11/LILRB2/INSR/FOXO6/DNAH11/VIP/DKK1/CASP3/FYN/PAK6/PTEN/GPI/KRAS/CCL11/PRKCG/BGLAP/NOG/TNF/ATAD1/LGMN/PGRMC1/DLG4/PPT1/TACO1/CSMD1/CALB1,72
turquoise,BP,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,34/2868,125/18888,0.272,1.791330544,3.755792618,0.00037443,0.003095286,0.002102588,RAD23A/HSPA1A/STUB1/DNAJB2/RAD23B/UBQLN4/PRKN/MAPK9/AKT1/UCHL5/GABARAP/HSPA1B/GIPC1/PARK7/SUMO2/CAMLG/DESI1/STYX/UBQLN3/RACK1/BAG6/DAB2/NUB1/SIRT2/DDRGK1/GSK3B/VCP/CDC20/UBXN1/TLK2/GSK3A/CSNK1A1/HSP90AB1/FHIT,34
turquoise,BP,GO:0050772,positive regulation of axonogenesis,24/2868,78/18888,0.307692308,2.026392018,3.843314968,0.000380317,0.003139766,0.002132802,SMURF1/IST1/SEMA5A/WNT3A/TIAM1/BDNF/SKIL/BRAF/GDI1/VEGFA/PLXNA4/AMIGO1/CDH4/TWF2/SHTN1/EFNA5/MAP2K1/CDKL5/RUFY3/EIF4G2/ROBO1/ZFYVE27/DSCAM/PLXNB2,24
turquoise,BP,GO:0045058,T cell selection,19/2868,56/18888,0.339285714,2.234459056,3.914373732,0.000385965,0.00318216,0.0021616,BRD4/STAT3/STAT6/SYK/ATG5/BRD2/LOXL3/BRAF/BATF/IL15/CYLD/AIRE/TOX/BCL2/CD28/IL23R/CD3E/CD74/RHOA,19
turquoise,BP,GO:0030879,mammary gland development,36/2868,135/18888,0.266666667,1.756206416,3.730883369,0.000388052,0.003195118,0.002170402,STAT6/JAK2/EGF/WNT3A/ARHGAP5/SRC/GPX1/AKT1/BMP4/PGR/VEGFA/HOXA5/XBP1/CEBPB/USF2/ERBB4/GLI2/CSN3/BSX/AREG/UMPS/FGF2/MAPK1/CAPN1/FGFR2/EPHA2/CCL11/AKT2/ROBO1/NME1/FASN/CAV3/PRLR/CSMD1/NFKB1/IRF6,36
turquoise,BP,GO:0006626,protein targeting to mitochondrion,30/2868,106/18888,0.283018868,1.863898318,3.773848408,0.000389022,0.003198857,0.002172942,BAG4/PRKN/ABLIM3/LMAN1/SH3GLB1/FIS1/RAC2/TIMM8A/ATP5IF1/FZD5/TOMM20/UBL5/HAX1/RNF31/TIMM10B/TIMM10/BCAP31/HSP90AA1/HSPD1/TOMM34/NPEPPS/HTRA2/PRKAA1/GSK3A/AIP/UBE2L3/BID/GRPEL1/DNAJC15/TIMM50,30
turquoise,BP,GO:0043409,negative regulation of MAPK cascade,43/2868,170/18888,0.252941176,1.665813438,3.689666418,0.000392205,0.003220756,0.002187817,FOXM1/SMAD4/IGBP1/PPP2R1A/RPS6KA6/PRKN/GSTP1/GBP1/PIN1/BMP2/AIDA/SYNJ2BP/CYLD/DAB2/SH2B3/CBLC/PRMT1/MEN1/STK38/MAPK8IP1/ITGB1BP1/INPP5K/HDAC3/DNAJA1/QARS1/PTPN1/TAOK3/RANBP9/CSK/LYN/DLG1/PPIA/PEBP1/PTPN6/UCHL1/NPPA/PTPRR/EPHA4/SEMA6A/DAG1/CAV3/DUSP26/EZR,43
turquoise,BP,GO:0009410,response to xenobiotic stimulus,94/2868,444/18888,0.211711712,1.394285499,3.557251252,0.000404255,0.003315321,0.002252054,PNP/STAT1/N6AMT1/TPMT/PMS2/PTK2B/ALDH3A1/FOXO3/RPS6KB1/CBR1/GSTO1/ATG5/BCAR3/HTR2A/GSTP1/SULT1A3/CRYZ/ADSS1/LTA/ANKRD1/GAS6/SRC/GPX1/HSPG2/BRAF/CD69/TLR3/MAP2K6/GUK1/UGT1A1/HADH/ACAA1/BPHL/GCLM/CDKN1A/GSTM4/HDAC2/OXSR1/SULT1A1/PPP1R9B/NFE2L2/NUDT15/CTPS1/PPM1F/CDH1/UGT2B15/CES3/FMO5/PLIN2/TGIF1/HSP90AA1/LIPA/SOD1/CYP2B6/CYP2E1/UGT1A10/NFATC2/UMPS/SLC6A4/RELA/CYP46A1/VEGFC/UGT1A3/GPLD1/CYP2R1/GRIN1/SLCO2B1/FKRP/PRKAA1/CYP2C8/LYN/BCL2/THBS1/GSTM2/CASP3/AIP/LCK/LPO/UCHL1/PDE3A/VAV1/PRKCB/BGLAP/TNF/SST/TP53I13/APOA2/UGT1A6/TNFRSF11B/SNCA/SLC26A5/GSTM3/VAV3/CRKL,94
turquoise,BP,GO:0009081,branched-chain amino acid metabolic process,12/2868,28/18888,0.428571429,2.822474597,4.083282831,0.000411788,0.003359324,0.002281945,HIBCH/ACADSB/IVD/ECHS1/ALDH6A1/ACAT1/BCAT2/DBT/HMGCL/BCKDHA/SDS/HSD17B10,12
turquoise,BP,GO:0009264,deoxyribonucleotide catabolic process,12/2868,28/18888,0.428571429,2.822474597,4.083282831,0.000411788,0.003359324,0.002281945,PNP/TYMP/NT5C/GDA/NT5M/NUDT16/NEIL1/NT5C1A/NUDT15/DUT/NUDT18/SMUG1,12
turquoise,BP,GO:0031365,N-terminal protein amino acid modification,12/2868,28/18888,0.428571429,2.822474597,4.083282831,0.000411788,0.003359324,0.002281945,NMT1/PPM1A/CREBBP/NMT2/NAA10/NAA50/NAA80/PPM1B/NAA30/METAP2/METAP1/EP300,12
turquoise,BP,GO:0046386,deoxyribose phosphate catabolic process,12/2868,28/18888,0.428571429,2.822474597,4.083282831,0.000411788,0.003359324,0.002281945,PNP/TYMP/NT5C/GDA/NT5M/NUDT16/NEIL1/NT5C1A/NUDT15/DUT/NUDT18/SMUG1,12
turquoise,BP,GO:0010812,negative regulation of cell-substrate adhesion,21/2868,65/18888,0.323076923,2.127711619,3.853453476,0.000416606,0.003385644,0.002299824,TACSTD2/GBP1/SRC/ACVRL1/AP1AR/FZD7/DMTN/ACTN4/ARHGAP6/EFNA5/SERPINE1/ITGB1BP1/HOXA7/POSTN/THBS1/PLG/PTEN/RASA1/SPOCK1/RHOA/ADAM15,21
turquoise,BP,GO:0050871,positive regulation of B cell activation,25/2868,83/18888,0.301204819,1.983666885,3.800058097,0.000416653,0.003385644,0.002299824,STAT6/SYK/PMS2/WNT3A/TGFB1/CDKN1A/BTK/BMI1/XBP1/SPI1/AKIRIN2/INPP5D/IL2RG/NFATC2/TNFSF13B/IL2/BCL2/CD28/MIF/TNFRSF13C/BAD/CD74/PRLR/VAV3/TIRAP,25
turquoise,BP,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,25/2868,83/18888,0.301204819,1.983666885,3.800058097,0.000416653,0.003385644,0.002299824,PDK2/IFI16/PRKN/WWOX/CDKN1A/USP15/HNRNPK/BAG6/KDM1A/PYCARD/RPL26/TMEM109/CASP6/UBB/JMY/ZNF385A/EP300/BCL2/SHISA5/MIF/EIF5A/HINT1/CD74/RRM2B/FHIT,25
turquoise,BP,GO:0002275,myeloid cell activation involved in immune response,28/2868,97/18888,0.288659794,1.901048182,3.764425818,0.000422027,0.003424826,0.002326439,PLCG2/STX4/SYK/CBL/ANXA3/NMI/RAC2/BTK/KARS1/SPI1/PYCARD/UNC13D/IFNG/MYD88/STXBP1/PRKCE/LYN/PIK3CG/CD84/FGR/SNX4/FER/PTPN6/PDPK1/GRN/GRP/TNF/VAMP8,28
turquoise,BP,GO:0097696,receptor signaling pathway via STAT,47/2868,191/18888,0.246073298,1.620583145,3.647291744,0.000424163,0.00343766,0.002335158,STAT3/STAT1/STAT6/PTK2B/ISL1/JAK2/EGF/PPP2R1A/PKD2/HGS/OSM/TGFB1/CRLF1/NAGLU/NMI/ARL2BP/HDAC2/STAMBP/IL15/HCLS1/WDR48/SH2B3/INPP5F/CRLF3/OSBP/ERBB4/IFNG/IL2/CAMK2A/EP300/LYN/CENPJ/FLT3/OCIAD1/FGFR3/FYN/IL20/FER/IFNL1/IL23R/TYK2/TNF/THPO/IFNA8/IFNW1/PRLR/IL22RA2,47
turquoise,BP,GO:1903131,mononuclear cell differentiation,101/2868,484/18888,0.208677686,1.374304091,3.529644367,0.000430333,0.00348311,0.002366031,PNP/BRD4/CBFB/PLCG2/STAT3/STAT6/SYK/CLEC4G/PTK2B/VSIR/FOXO3/ATG5/IFI16/RNF41/PIR/TNFRSF9/TGFB1/BRD2/GAS6/LOXL3/BMP4/BRAF/CD79A/YY1/JMJD6/BTK/BLNK/BATF/VEGFA/CR1/IL15/INHBA/KAT2A/FZD5/MERTK/FZD7/CTNNBIP1/CYLD/POU2AF1/BMI1/XBP1/SPI1/CEBPB/RABL3/MEN1/METTL3/INPP5D/HDAC4/TPD52/KAT5/INHA/IL2RG/LIPA/PRKCZ/SOD1/AIRE/ASCL2/SMARCC2/GLI2/TSC1/ITFG2/IFNG/HOXA7/TNFSF13B/IL2/AMBRA1/TOX/AZI2/MYH9/ITK/C17orf99/HLA-B/EP300/LYN/BCL2/LILRB2/NLRP3/FLT3/AXL/ITGB6/CD28/PTPN6/IFNL1/LCK/CCL19/ANXA1/CD83/IL23R/LAG3/NOTCH2/VAV1/BAD/IFNA8/CD86/IFNW1/CD3E/FASN/CD74/ARMC5/RIPK2/RHOA,101
turquoise,BP,GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,17/2868,48/18888,0.354166667,2.332461646,3.910881835,0.000436568,0.003528974,0.002397186,RAF1/FAIM/STX4/TNFAIP3/SKIL/GPX1/PEA15/PARK7/BMP5/NOS3/STK4/HMGB2/GSK3B/SERPINE1/FEM1B/THBS1/BCL2L1,17
turquoise,BP,GO:0006066,alcohol metabolic process,81/2868,373/18888,0.217158177,1.430154688,3.550234387,0.000439865,0.00355099,0.002412141,OCRL/PLCG2/ANGPTL3/NFE2L1/QDPR/PLCB1/ADH5/ADH7/GALK1/LIMA1/TPK1/PMVK/INPP5B/NUDT3/SNX17/PRKG1/PTH1R/ITPKA/SULT1A3/LCAT/BMP2/IDI1/LDLRAP1/ADH6/PGP/IDH1/MVD/MECP2/ACADVL/G6PD/PARK7/PCK2/SCARB1/CBR4/SULT1A1/EPHX2/DHRS4/RDH12/PLA2G4A/BMP5/DAB2/IP6K1/NR0B2/APOL2/ALG2/RDH13/INPP4B/INPP4A/OSBPL1A/INPP5A/BCO1/FMO5/LIPA/SOD1/TKTL1/ACO2/FDXR/CEL/CYP46A1/CLN6/UGT1A3/APP/LIPE/CYP2R1/FKRP/PRKAA1/CYP2C8/OSBPL5/DPM3/BMP6/AKR7A2/AKR1A1/SPHK1/TPI1/SCARF1/ASAH1/PLEK/SNCA/NR1H4/AKR1B1/NFKB1,81
turquoise,BP,GO:0000422,autophagy of mitochondrion,29/2868,102/18888,0.284313725,1.872425958,3.738103429,0.000444029,0.003579947,0.002431811,MUL1/STUB1/MAP1LC3B/ULK3/GABARAPL2/ATG5/GABARAPL1/PRKN/RNF41/GABARAP/FIS1/MAP1LC3A/PARK7/ATP5IF1/FZD5/HAX1/FUNDC1/HDAC6/ATG4C/CTTN/OPTN/AMBRA1/ULK1/SPATA18/HTRA2/MARK2/GSK3A/CDC37/SQSTM1,29
turquoise,BP,GO:0072329,monocarboxylic acid catabolic process,35/2868,131/18888,0.267175573,1.759557955,3.691090408,0.000446427,0.003594607,0.00244177,MLYCD/CRAT/ECH1/DECR1/ECI2/PPARA/CROT/AKT1/ACADM/ACAT2/ACOT8/IVD/HADH/ACAA1/ECHS1/DECR2/ACAT1/GCDH/ACADVL/ECI1/PCK2/ECHDC1/ACOX1/HSD17B4/SCP2/LPIN1/CRYL1/ABCD4/IDUA/MCAT/PGD/AKR1A1/HSD17B10/AKT2/MCEE,35
turquoise,BP,GO:0006907,pinocytosis,10/2868,21/18888,0.476190476,3.136082885,4.143965497,0.00045023,0.003606494,0.002449844,EHD4/SNX5/PYCARD/AXL/MAPKAPK2/MAPKAPK3/STX1B/NR1H2/PPT1/CDC42,10
turquoise,BP,GO:0009127,purine nucleoside monophosphate biosynthetic process,10/2868,21/18888,0.476190476,3.136082885,4.143965497,0.00045023,0.003606494,0.002449844,APRT/ADSS1/NUDT2/GMPS/AMPD2/ADK/HPRT1/ATIC/IMPDH1/IMPDH2,10
turquoise,BP,GO:0019677,NAD catabolic process,10/2868,21/18888,0.476190476,3.136082885,4.143965497,0.00045023,0.003606494,0.002449844,ENO2/ENO1/NUDT12/PGAM2/PFKM/PFKP/PGAM1/PKM/TPI1/PGK1,10
turquoise,BP,GO:0090189,regulation of branching involved in ureteric bud morphogenesis,10/2868,21/18888,0.476190476,3.136082885,4.143965497,0.00045023,0.003606494,0.002449844,TACSTD2/BMP4/LGR4/PAX8/VEGFA/MAGED1/SOX8/SIX4/GDNF/NOG,10
turquoise,BP,GO:0051170,import into nucleus,42/2868,166/18888,0.253012048,1.666280183,3.648166307,0.000452343,0.003618742,0.002458164,BAG3/STAT3/SMAD3/SYK/FLNA/ELAVL1/JAK2/TARDBP/CHP1/HNRNPA1/KPNA4/SPRN/KPNA6/TGFB1/PPP3R1/AKT1/BMP4/CDKN1A/KPNA1/RAB23/KPNA5/HCLS1/STK4/AKIRIN2/ZPR1/CDH1/MAVS/HSP90AA1/ANGPT1/HDAC3/LMNA/IFNG/FERMT1/PRKD1/EP300/PPP3CA/UFM1/KPNB1/ING1/MAPK14/SQSTM1/HTATIP2,42
turquoise,BP,GO:0097178,ruffle assembly,16/2868,44/18888,0.363636364,2.39482693,3.919222522,0.000454877,0.003634329,0.002468752,EVL/ARF6/RHOG/BAG4/TACSTD2/PFN2/RDX/HRAS/PFN1/NDEL1/EPS8L1/EPS8L3/AIF1/RAC1/INPP5K/SH3YL1,16
turquoise,BP,GO:0002068,glandular epithelial cell development,14/2868,36/18888,0.388888889,2.561134356,3.966912526,0.000463902,0.003696907,0.002511261,AKT1/BMP4/PGR/FZD5/BMP5/GSK3B/RARG/RFX3/RHEB/GSK3A/BMP6/PDPK1/BAD/FASN,14
turquoise,BP,GO:1904385,cellular response to angiotensin,14/2868,36/18888,0.388888889,2.561134356,3.966912526,0.000463902,0.003696907,0.002511261,AHCYL1/ROCK2/RAP1GDS1/SRC/INHBA/NFE2L2/NONO/PRKCA/RELA/PRKD1/CAMK2A/PPP3CA/CA2/NFKB1,14
turquoise,BP,GO:0002690,positive regulation of leukocyte chemotaxis,27/2868,93/18888,0.290322581,1.91199892,3.730391743,0.000479877,0.0038193,0.0025944,PTK2B/MSTN/SWAP70/VEGFD/GAS6/S100A14/RAC2/VEGFA/OXSR1/CCL21/WNK1/STK39/AIF1/MAPK3/RAC1/SERPINE1/RIPOR2/MAPK1/VEGFC/THBS1/DAPK2/CCL19/TNFSF14/LGMN/ADAM10/CD74/TIRAP,27
turquoise,BP,GO:0051261,protein depolymerization,32/2868,117/18888,0.273504274,1.801237349,3.67832602,0.000493462,0.003922393,0.00266443,SPAST/CAPZA1/VPS4A/LIMA1/SH3GL2/VPS4B/FLII/TMOD2/TMOD3/TWF1/SEMA5A/SWAP70/STMN1/SH3GL3/RDX/DSTN/PPP1R9B/TWF2/TMOD4/DMTN/ADD2/VIL1/HDAC6/MICAL1/CAPZA2/KIF18A/SH3GL1/PDXP/CFL1/SPTAN1/PLEK/STMN3,32
turquoise,BP,GO:1990138,neuron projection extension,44/2868,177/18888,0.248587571,1.637141574,3.60341171,0.000504733,0.004003537,0.00271955,MUL1/TNR/SMURF1/DNM2/SH3GL2/PRKN/SEMA5A/WNT3A/TTL/TIAM1/GDI1/RAB21/MECP2/VEGFA/PLXNA4/IMPACT/SEMA6D/CDH4/TWF2/NDEL1/CPNE6/GSK3B/CDH1/HDAC6/SHTN1/CTTN/PRKCZ/NRN1/ULK1/CYFIP2/CDKL5/ITSN2/RUFY3/POSTN/PLAA/SEMA3D/PAK6/EIF4G2/FLRT1/CPNE1/ST8SIA2/SEMA6A/ZFYVE27/DSCAM,44
turquoise,BP,GO:1904062,regulation of monoatomic cation transmembrane transport,69/2868,309/18888,0.223300971,1.470609741,3.529139233,0.000504962,0.004003537,0.00271955,CACNB4/FLNA/PTK2B/CXCL9/SRI/CAPN3/GSTO1/CHP1/UBASH3B/ATG5/TESC/PKD2/PPP3R1/CAB39/HOMER1/SNTA1/G6PD/OXSR1/AMIGO1/SCN3B/WWP2/YWHAH/KCNRG/METTL21C/CACNB3/ACTN4/DIAPH1/HECW2/AHNAK/WNK1/FXYD4/BIN1/STK39/NOS1AP/SCN1B/IFNG/CXCL11/PRKD1/CTSS/GRIN1/PRKCE/PPP3CA/LYN/PIK3CG/BCL2/CAMK2D/STIM2/KCNN2/PRKACA/AKAP5/STAC3/GSTM2/GNB2/SELENON/DLG1/FYN/PTPN6/PDPK1/PPIF/NPPA/WNK3/GRP/JPH1/SLMAP/FMR1/SNCA/CAV3/STIM1/TMEM38B,69
turquoise,BP,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,21/2868,66/18888,0.318181818,2.095473564,3.772079112,0.000524682,0.004154574,0.002822148,NR3C2/AGO3/TLR3/NMI/PTP4A3/TRIM55/PYCARD/VCP/ACTN4/TRIM26/RELA/APP/NLRP3/TERF2IP/SPHK1/CCL19/RPS3/TNFSF14/TNF/CD86/RHOA,21
turquoise,BP,GO:0072073,kidney epithelium development,39/2868,152/18888,0.256578947,1.689770976,3.612668222,0.00052749,0.004171477,0.00283363,ILK/SMAD3/SMAD2/STAT1/SMAD4/PKD2/TACSTD2/FOXC2/CRLF1/BMPER/BMP2/BMP4/LGR4/ARG2/PAX8/ACAT1/VEGFA/MAGED1/SMAD5/CTNNBIP1/HS2ST1/SOX8/AQP1/FGF2/SIX4/BCL2/DLG1/FGFR2/NOTCH2/GDNF/NOG/CER1/HS3ST3B1/EPHA4/EPHA7/HS3ST3A1/SMAD1/CALB1/TMEM59L,39
turquoise,BP,GO:0050714,positive regulation of protein secretion,38/2868,147/18888,0.258503401,1.702444995,3.617548956,0.000528236,0.004172052,0.00283402,STX4/ACHE/PLCB1/ISL1/JAK2/TARDBP/SRI/ARF6/APBB1/TGFB1/ANKRD1/PFKM/PCK2/PRKAR1A/CD2AP/NR0B2/GOLPH3L/C2CD2L/GOLPH3/OSBP/GNA11/ACSL4/PFKFB2/VEGFC/GPLD1/CD33/PRKCE/PRKACA/BMP6/PPIA/PPID/PRKCB/BAD/GHRL/C1QTNF3/NR1H4/NR1H2/SYTL4,38
turquoise,BP,GO:0006220,pyrimidine nucleotide metabolic process,18/2868,53/18888,0.339622642,2.236677982,3.814622438,0.000537471,0.00422883,0.002872589,TYMP/SHMT1/NT5C/NME4/DCTD/NT5M/CMPK1/TBPL1/DTYMK/NEIL1/UCK1/NME7/CTPS1/DUT/UMPS/SMUG1/NME2/NME1,18
turquoise,BP,GO:0060688,regulation of morphogenesis of a branching structure,18/2868,53/18888,0.339622642,2.236677982,3.814622438,0.000537471,0.00422883,0.002872589,TACSTD2/BMP4/LGR4/PAX8/MECP2/VEGFA/MAGED1/SOX8/FKBPL/SIX4/NTN4/FGFR2/FGF7/PDGFA/GDNF/NOG/TNF/CAV3,18
turquoise,BP,GO:1902743,regulation of lamellipodium organization,18/2868,53/18888,0.339622642,2.236677982,3.814622438,0.000537471,0.00422883,0.002872589,MSTN/TWF1/SRC/RAC2/WAS/ARPC2/TWF2/DMTN/BIN3/VIL1/HSP90AA1/CORO1B/RAC1/WASF2/ABI2/FER/EPHA2/CDC42,18
turquoise,BP,GO:0009110,vitamin biosynthetic process,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,PDXK/TPK1/RFK/PNPO/BCO1/IFNG/CYP2R1/AKR1A1/TNF/AKR1B1/NFKB1,11
turquoise,BP,GO:0035020,regulation of Rac protein signal transduction,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,ARF6/GABARAP/LRP4/FNTA/KBTBD6/ARHGAP17/CRK/PIK3CG/KRAS/STMN3/CRKL,11
turquoise,BP,GO:0036344,platelet morphogenesis,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,PTPN11/ZNF385A/MYH9/EP300/TUBB1/MPL/CASP3/PTPN6/CLEC1B/MPIG6B/ACTN1,11
turquoise,BP,GO:0042178,xenobiotic catabolic process,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,TPMT/GSTO1/CRYZ/UGT1A1/ACAA1/GSTM4/NUDT15/CYP2B6/CYP2C8/GSTM2/GSTM3,11
turquoise,BP,GO:1901659,glycosyl compound biosynthetic process,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,PNP/APRT/NT5E/DCTD/ADK/HPRT1/DTYMK/PRTFDC1/TYW5/DHFR2/LCMT2,11
turquoise,BP,GO:1902993,positive regulation of amyloid precursor protein catabolic process,11/2868,25/18888,0.44,2.897740586,4.01736485,0.000545432,0.00425904,0.00289311,ROCK2/PICALM/IFNG/RELA/RANBP9/LYN/GSK3A/CASP3/SPON1/TNF/EPHA4,11
